Unnamed: 0,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
853,26,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0
13240,23,Private,12th,8,Never-married,Priv-house-serv,Own-child,White,Male,30,United-States,0
1531,40,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,1
11612,47,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,1
17848,40,Private,Assoc-voc,11,Separated,Prof-specialty,Other-relative,White,Female,40,United-States,0
26103,33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,0
3280,27,Private,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,48,United-States,0
19498,58,Federal-gov,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
11996,90,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,55,United-States,0
4378,45,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,1
8083,40,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0
13947,45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
4214,41,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,0
20629,46,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,45,United-States,1
2057,34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0
5930,39,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,0
619,46,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,1
24917,31,Private,Some-college,10,Separated,Other-service,Unmarried,Black,Female,40,United-States,0
23996,42,Private,HS-grad,9,Separated,Other-service,Unmarried,White,Female,25,United-States,0
1972,26,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,1
28741,35,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Other-service,Wife,White,Female,15,Mexico,0
26659,20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Other,Female,20,United-States,0
21343,79,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0
21275,23,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,35,United-States,0
32527,22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,0
6627,29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,48,United-States,0
3242,29,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,0
18735,69,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,United-States,0
11353,41,Private,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,40,United-States,0
205,18,Private,11th,7,Never-married,Sales,Own-child,White,Female,40,United-States,0
27749,19,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,30,United-States,0
23168,22,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,40,United-States,0
759,37,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,Black,Male,40,United-States,0
32556,27,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Wife,White,Female,38,United-States,0
18328,45,Private,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,1
13469,43,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
324,76,Self-emp-not-inc,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,10,United-States,0
3722,43,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Male,48,United-States,1
20190,36,State-gov,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,20,United-States,0
1150,25,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,30,United-States,0
15581,28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,1
11642,19,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,25,United-States,0
3750,29,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,0
18828,36,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,55,United-States,1
11599,22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,0
20059,49,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0
27858,55,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,0
25603,28,Private,Some-college,10,Divorced,Other-service,Other-relative,Black,Male,24,United-States,0
8886,41,Private,1st-4th,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,Mexico,0
8326,20,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,30,United-States,0
12234,27,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,42,United-States,0
5063,44,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
25972,26,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,45,United-States,1
13982,46,Local-gov,Bachelors,13,Divorced,Protective-serv,Not-in-family,Black,Male,50,United-States,1
9748,23,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Male,45,United-States,0
8659,32,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,50,United-States,0
29831,32,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,0
31430,57,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,1
6096,51,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0
9901,29,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,24,United-States,0
7612,20,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
22960,21,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,1,United-States,0
16888,40,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,0
17924,45,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,0
21303,34,Private,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,45,Portugal,0
6409,25,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,46,United-States,0
11555,29,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,50,United-States,1
9473,37,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,40,United-States,0
3740,46,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,43,United-States,1
15726,37,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
15513,39,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
19505,23,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,60,United-States,0
7474,39,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,45,United-States,0
18803,33,Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0
21400,34,Private,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,0
13778,38,Private,Bachelors,13,Never-married,Sales,Unmarried,White,Female,45,United-States,0
8716,22,Private,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Female,40,United-States,0
9896,29,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0
4973,37,Private,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,35,Mexico,0
29474,22,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,4,United-States,0
12217,57,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,36,United-States,0
5160,42,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,45,United-States,1
22533,48,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Poland,0
1327,52,Private,HS-grad,9,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Female,40,India,1
14517,43,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
24168,49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,0
28162,39,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,0
4350,22,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,35,United-States,0
22979,30,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
27917,45,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,38,United-States,0
22530,21,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,0
25172,47,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Iran,1
6200,37,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
26696,56,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,40,United-States,0
30911,32,Private,Some-college,10,Separated,Tech-support,Unmarried,Black,Female,40,United-States,0
15105,44,Self-emp-inc,Some-college,10,Divorced,Sales,Own-child,White,Male,45,United-States,1
18709,54,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,1
30603,29,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,0
30006,43,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,1
3124,19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0
12935,40,Local-gov,HS-grad,9,Divorced,Craft-repair,Own-child,White,Female,40,Puerto-Rico,0
22466,40,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,63,United-States,0
23047,25,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Mexico,0
15336,28,Private,10th,6,Never-married,Machine-op-inspct,Unmarried,White,Female,40,United-States,0
3224,57,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Sales,Wife,White,Female,35,United-States,1
15299,30,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,44,United-States,0
2393,20,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,45,United-States,0
17789,42,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1
6088,20,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,18,United-States,0
2788,27,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,50,Germany,0
29952,48,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,0
16834,26,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0
26792,62,Private,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,40,Philippines,0
30756,27,Private,HS-grad,9,Separated,Handlers-cleaners,Unmarried,White,Male,40,United-States,0
22214,42,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
10426,29,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0
6032,34,Private,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,60,United-States,1
19456,29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,0
13905,47,Local-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,1
31616,28,Private,HS-grad,9,Never-married,Other-service,Other-relative,Other,Male,48,Mexico,0
13167,34,Private,11th,7,Never-married,Transport-moving,Unmarried,White,Male,40,United-States,0
28348,59,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,United-States,1
29961,24,Private,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,40,United-States,0
24360,31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Mexico,0
6831,45,Private,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,50,United-States,0
4913,23,Private,Bachelors,13,Never-married,Handlers-cleaners,Other-relative,White,Female,40,Cuba,0
1256,38,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,50,United-States,0
20115,49,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
16360,25,Private,Bachelors,13,Never-married,Sales,Own-child,White,Female,40,United-States,0
10678,42,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,15,United-States,0
21100,24,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,20,United-States,0
8024,22,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,40,United-States,0
11086,25,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,0
7757,50,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,60,United-States,1
30936,54,Private,11th,7,Married-civ-spouse,Other-service,Wife,Black,Female,40,United-States,1
21035,25,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
22589,45,Local-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,38,United-States,0
30531,56,Private,7th-8th,4,Never-married,Other-service,Own-child,White,Female,30,United-States,0
15752,39,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
5908,27,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,Black,Female,40,United-States,0
2229,51,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,40,Cuba,0
14219,19,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,40,United-States,0
12792,57,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
17668,44,Local-gov,12th,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0
9962,47,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1
27192,34,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,50,United-States,1
32231,44,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,40,United-States,0
15194,18,State-gov,HS-grad,9,Never-married,Other-service,Own-child,White,Male,25,United-States,0
17961,37,Private,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Black,Female,30,United-States,0
30149,50,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
22067,48,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Female,40,United-States,0
23652,25,Private,12th,8,Never-married,Craft-repair,Own-child,White,Male,40,United-States,0
15640,24,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,70,United-States,0
15387,45,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,England,1
7182,22,Private,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0
8792,57,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
8830,69,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1
1957,64,Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,38,United-States,0
5161,32,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,40,United-States,0
12017,65,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
2602,45,State-gov,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,40,United-States,0
24900,45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,72,Canada,1
6262,23,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,10,United-States,0
19793,42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,45,United-States,1
20897,33,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0
9396,54,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,0
19665,52,Private,HS-grad,9,Divorced,Other-service,Other-relative,White,Male,30,United-States,0
1886,68,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,40,United-States,0
3170,22,State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0
12341,29,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,30,Mexico,0
9029,47,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
2160,41,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
27989,36,Local-gov,Assoc-voc,11,Separated,Adm-clerical,Own-child,Black,Female,40,United-States,0
7103,32,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
15373,17,Private,11th,7,Never-married,Sales,Own-child,White,Female,18,United-States,0
25341,41,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
